PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST_AIRPORT_ID,DEST,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,MONTH
1800,14848,0,9484,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11618,EWR,US,United States,2003,7
1804,63107,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,3
1850,17006,13815,8440,UA,United Air Lines Inc.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,1
1879,9594,0,9484,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11618,EWR,US,United States,2003,3
1917,18249,0,9484,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11618,EWR,US,United States,2003,6
1943,10094,0,9484,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11618,EWR,US,United States,2003,2
1948,23313,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,6
1980,433411,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,10
2039,24715,0,9484,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11618,EWR,US,United States,2003,8
2231,6336,0,9484,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11618,EWR,US,United States,2003,1
2292,9574,0,9484,SQ,Singapore Airlines Ltd.,11618,EWR,US,United States,14824,SIN,SG,Singapore,2003,12
2296,343904,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,7
2303,45467,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,9
2325,324907,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,12
2336,352449,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,3
2345,89602,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,4
2351,46442,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,10
2382,51128,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,2
2398,47168,0,9484,SQ,Singapore Airlines Ltd.,11618,EWR,US,United States,14824,SIN,SG,Singapore,2003,1
2495,25414,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,11
2527,268866,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,2
2529,395751,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,9
2548,87549,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,4
2741,32397,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,7
2840,24860,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,8
2843,309010,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,5
2959,508589,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,4
3047,294452,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,5
3056,336384,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,8
3094,49819,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,5
3199,59235,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,5
3398,193959,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,1
3924,430742,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,4
4071,22229,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,12
4324,85943,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,3
4401,127349,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2003,6
4447,73093,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2003,1
4634,609481,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,10
4959,78866,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,2
5005,49793,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,6
5017,360912,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,6
5169,218150,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,3
5322,364800,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,6
5409,75088,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,9
5536,605579,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,10
5618,71916,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,10
5832,600697,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,2
5910,528026,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,9
6151,199969,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,2
6161,150768,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,9
6269,144153,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,6
6295,613272,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,11
6508,751718,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,3
6585,513069,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,7
6616,516047,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,2
6712,600582,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,11
6800,52015,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,11
6873,185482,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,8
6971,148254,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,10
7004,87571,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,8
7260,148304,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,7
7281,416929,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,7
7427,605293,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,9
7622,96631,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,7
7711,527212,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,3
8485,538047,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,12
8546,534420,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,8
8565,479437,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,8
8611,561733,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,12
8754,103792,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,1
8795,227267,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,1
9058,74180,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2003,12
9139,104295,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,11
9377,717809,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2003,1
9834,490215,0,8440,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,14771,SFO,US,United States,2003,1
9989,111267,0,8440,SQ,Singapore Airlines Ltd.,14771,SFO,US,United States,14824,SIN,SG,Singapore,2003,12
0,5077563,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,10
0,112994,2402,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,8
0,415100,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,9
0,497653,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,2
0,1553288,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,1
0,62387,0,9055,FX,Federal Express Corporation,13487,MSP,US,United States,14824,SIN,SG,Singapore,2004,5
0,1557061,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,12
0,64,0,8068,NW,Northwest Airlines Inc.,14747,SEA,US,United States,14824,SIN,SG,Singapore,2004,3
0,2599,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,4
0,9731,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,10
0,3753035,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,11
0,4737702,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,4
0,914547,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,1
0,2539629,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,3
0,2820250,0,9320,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,13930,ORD,US,United States,2004,4
0,1591810,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,2
0,414462,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,3
0,556054,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,5
0,5225,0,9487,NW,Northwest Airlines Inc.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,5
0,282898,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,11
0,4748157,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,12
0,128116,6352,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,12
0,595791,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,4
0,552035,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,6
0,1008803,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,7
0,54300,0,9487,NW,Northwest Airlines Inc.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,8
0,144220,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,10
0,707722,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,7
0,1236825,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,3
0,1061028,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,2
0,105248,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,3
0,846195,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,9
0,1333449,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,11
0,103117,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,9
0,366579,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,7
0,851711,4267,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,12
0,5030,0,9697,FX,Federal Express Corporation,13244,MEM,US,United States,14824,SIN,SG,Singapore,2004,1
0,841995,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,10
0,115062,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,12
0,2290556,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,4
0,1000437,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,7
0,7290,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,9
0,662435,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,6
0,456628,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,8
0,75271,0,8444,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13796,OAK,US,United States,2004,6
0,4778831,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,7
0,9759,0,6665,NW,Northwest Airlines Inc.,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,2
0,769544,1833,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,2
0,911878,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,2
0,50192,0,8068,NW,Northwest Airlines Inc.,14747,SEA,US,United States,14824,SIN,SG,Singapore,2004,2
0,6308,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,8
0,25335,0,9487,NW,Northwest Airlines Inc.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,12
0,140246,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,12
0,5084431,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,3
0,304788,0,8863,VIQ,Volga-Dnepr Airlines,13791,NZY,US,United States,14408,QPG,SG,Singapore,2004,10
0,24070,0,6665,NW,Northwest Airlines Inc.,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,3
0,801776,409,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,3
0,11433,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,1
0,2197059,0,9320,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,13930,ORD,US,United States,2004,12
0,15874,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,6
0,79546,5882,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,7
0,3009772,0,9320,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,13930,ORD,US,United States,2004,10
0,251062,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,11
0,53570,0,9487,NW,Northwest Airlines Inc.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,11
0,42339,0,9055,FX,Federal Express Corporation,13487,MSP,US,United States,14824,SIN,SG,Singapore,2004,3
0,2352068,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,10
0,816655,1005,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,11
0,2104021,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,5
0,1292696,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,12
0,28090,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,2
0,1008715,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,5
0,1364660,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,3
0,156121,3698,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,11
0,721541,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,10
0,66589,0,9487,NW,Northwest Airlines Inc.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,10
0,108309,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,6
0,789670,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,3
0,38158,0,9320,NW,Northwest Airlines Inc.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,3
0,7869,0,8444,FX,Federal Express Corporation,13796,OAK,US,United States,14824,SIN,SG,Singapore,2004,12
0,107890,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,5
0,1011158,1271,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,9
0,1005539,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,12
0,536602,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,7
0,1940,0,9487,NW,Northwest Airlines Inc.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,7
0,142350,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,7
0,376317,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,2
0,997903,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,6
0,1914268,0,9320,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,13930,ORD,US,United States,2004,1
0,0,70,8440,FX,Federal Express Corporation,14824,SIN,SG,Singapore,14771,SFO,US,United States,2004,4
0,2280729,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,7
0,0,0,9488,UA,United Air Lines Inc.,14824,SIN,SG,Singapore,14122,PIT,US,United States,2004,5
0,1708698,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,2
0,59072,140,9320,NW,Northwest Airlines Inc.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,1
0,546896,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,1
0,892207,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,11
0,1797272,0,9320,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,13930,ORD,US,United States,2004,11
0,2562177,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,6
0,4979564,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,8
0,1018390,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,8
0,122703,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,11
0,2744918,0,9320,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,13930,ORD,US,United States,2004,8
0,73847,2741,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,5
0,482231,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,1
0,2810962,0,9320,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,13930,ORD,US,United States,2004,9
0,29819,0,9642,FX,Federal Express Corporation,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,1
0,392619,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,1
0,1180898,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,4
0,1201127,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,10
0,292052,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,12
0,5269939,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,9
0,2183722,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,7
0,0,0,9538,UA,United Air Lines Inc.,14100,PHL,US,United States,14824,SIN,SG,Singapore,2004,10
0,199265,1998,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,9
0,446387,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,11
0,645,0,8068,NW,Northwest Airlines Inc.,14747,SEA,US,United States,14824,SIN,SG,Singapore,2004,1
0,968,0,8440,FX,Federal Express Corporation,14824,SIN,SG,Singapore,14771,SFO,US,United States,2004,2
0,983418,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,9
0,454082,0,9642,SQ,Singapore Airlines Ltd.,11298,DFW,US,United States,14824,SIN,SG,Singapore,2004,10
0,15406,0,9055,FX,Federal Express Corporation,13487,MSP,US,United States,14824,SIN,SG,Singapore,2004,1
0,10,0,9865,FX,Federal Express Corporation,10397,ATL,US,United States,14824,SIN,SG,Singapore,2004,2
0,1106142,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,4
0,1886733,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,6
0,800683,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,11
0,6,0,8068,NW,Northwest Airlines Inc.,14747,SEA,US,United States,14824,SIN,SG,Singapore,2004,5
0,793404,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,10
0,1093598,4604,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,7
0,0,0,6665,UA,United Air Lines Inc.,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,7
0,858620,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,6
0,2220376,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,8
0,921469,3820,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,9
0,941838,6849,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,10
0,125556,3363,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,10
0,0,159,8440,FX,Federal Express Corporation,14824,SIN,SG,Singapore,14771,SFO,US,United States,2004,3
0,1640126,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,1
0,1084866,0,9642,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,11298,DFW,US,United States,2004,6
0,608758,0,9487,SQ,Singapore Airlines Ltd.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,9
0,63057,0,9487,NW,Northwest Airlines Inc.,12478,JFK,US,United States,14824,SIN,SG,Singapore,2004,9
0,118479,0,6665,FX,Federal Express Corporation,14824,SIN,SG,Singapore,10299,ANC,US,United States,2004,2
0,991963,3519,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,4
0,50370,0,9055,FX,Federal Express Corporation,13487,MSP,US,United States,14824,SIN,SG,Singapore,2004,4
0,21445,0,6665,NW,Northwest Airlines Inc.,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,4
0,1122643,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,5
0,24180,0,9320,NW,Northwest Airlines Inc.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,5
0,676590,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,5
0,28296,0,9320,NW,Northwest Airlines Inc.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,4
0,679050,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,4
0,1034634,258,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,12
0,15835,0,6665,NW,Northwest Airlines Inc.,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,5
0,1008391,2375,6665,FX,Federal Express Corporation,10299,ANC,US,United States,14824,SIN,SG,Singapore,2004,5
0,2314547,0,9487,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12478,JFK,US,United States,2004,10
0,628511,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,2
0,1003568,0,9697,FX,Federal Express Corporation,14824,SIN,SG,Singapore,13244,MEM,US,United States,2004,1
0,77819,0,9320,NW,Northwest Airlines Inc.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,2
0,55407,0,9055,FX,Federal Express Corporation,13487,MSP,US,United States,14824,SIN,SG,Singapore,2004,2
0,4673053,0,8758,SQ,Singapore Airlines Ltd.,14824,SIN,SG,Singapore,12892,LAX,US,United States,2004,6
0,906616,0,9320,SQ,Singapore Airlines Ltd.,13930,ORD,US,United States,14824,SIN,SG,Singapore,2004,8
0,2019136,0,8758,SQ,Singapore Airlines Ltd.,12892,LAX,US,United States,14824,SIN,SG,Singapore,2004,9
0,70219,2906,9484,FX,Federal Express Corporation,11618,EWR,US,United States,14824,SIN,SG,Singapore,2004,2
