PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST_AIRPORT_ID,DEST,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,MONTH
2706,44568,0,6485,MU,China Eastern Airlines,12892,LAX,US,United States,14309,PVG,CN,China,2002,5
2707,155980,0,6252,CA,Air China,14066,PEK,CN,China,12892,LAX,US,United States,2002,6
2727,421003,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,5
2766,534552,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,9
2775,66851,0,6485,MU,China Eastern Airlines,12892,LAX,US,United States,14309,PVG,CN,China,2002,11
2879,148,0,6633,NW,Northwest Airlines Inc.,11433,DTW,US,United States,14066,PEK,CN,China,2002,6
2901,63206,0,6485,MU,China Eastern Airlines,12892,LAX,US,United States,14309,PVG,CN,China,2002,7
2937,346621,0,5915,CA,Air China,14066,PEK,CN,China,14771,SFO,US,United States,2002,8
2941,51082,0,7248,CZ,China Southern Airlines,12892,LAX,US,United States,10877,CAN,CN,China,2002,2
2983,570240,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,7
2995,176970,0,7248,CZ,China Southern Airlines,10877,CAN,CN,China,12892,LAX,US,United States,2002,2
2997,0,0,6633,NW,Northwest Airlines Inc.,14066,PEK,CN,China,11433,DTW,US,United States,2002,5
3035,23907,0,6252,MU,China Eastern Airlines,12892,LAX,US,United States,14066,PEK,CN,China,2002,4
3040,0,0,6633,NW,Northwest Airlines Inc.,14066,PEK,CN,China,11433,DTW,US,United States,2002,6
3084,2101,0,6252,MU,China Eastern Airlines,14066,PEK,CN,China,12892,LAX,US,United States,2002,8
3090,743288,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,11
3127,762216,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,10
3166,643592,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,4
3196,380156,0,6251,CA,Air China,12892,LAX,US,United States,14066,PEK,CN,China,2002,11
3222,485643,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,8
3263,54465,0,7248,CZ,China Southern Airlines,12892,LAX,US,United States,10877,CAN,CN,China,2002,8
3275,21518,0,6251,MU,China Eastern Airlines,12892,LAX,US,United States,14066,PEK,CN,China,2002,12
3279,643311,0,6151,CA,Air China,14309,PVG,CN,China,14771,SFO,US,United States,2002,6
3286,0,0,6633,NW,Northwest Airlines Inc.,11433,DTW,US,United States,14066,PEK,CN,China,2002,5
